file,line,column,ein,amount,defect,source,match_key,original_organization,recovered_organization
data/fy23/schedule_c/fy23_schedule_c_awards.csv,622,initiative,237212492,180000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,623,initiative,061722131,30000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,624,initiative,472655890,30000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,625,initiative,112956108,30000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,626,initiative,133985592,130000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,627,initiative,113344389,70000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,628,initiative,133607832,109000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,629,initiative,132988157,130000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,630,initiative,113526774,115000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,631,initiative,133486145,85000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,632,initiative,132632596,180000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,633,initiative,133853627,84000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,634,initiative,136216904,180000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,635,initiative,132814763,180000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,636,initiative,132683678,180000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,637,initiative,113427470,85000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,638,initiative,542064625,30000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,639,initiative,132894709,85000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,640,initiative,264705999,85000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,641,initiative,133765140,109000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,642,initiative,133266893,115000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,643,,136400434,30000,split_org_name,council_disclosure,ein+amount,Borough Public Library,Queens Borough Public Library
data/fy23/schedule_c/fy23_schedule_c_awards.csv,644,initiative,133929841,55000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,645,initiative,237330454,115000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,646,initiative,113210593,180000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,647,initiative,132672755,115000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,648,initiative,133805585,85000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,649,initiative,237448611,180000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,650,initiative,841690164,30000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,652,initiative,452940435,30000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,653,initiative,133335286,70000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,654,initiative,200482372,85000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,655,initiative,133054001,94000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,656,initiative,133698610,55000,blank_initiative,council_disclosure,ein+amount,,Coalition Theaters of Color
data/fy23/schedule_c/fy23_schedule_c_awards.csv,659,initiative,133688519,300000,blank_initiative,council_disclosure,ein+amount,,Supportive Alternatives to Violent Encounters (SAVE)
data/fy23/schedule_c/fy23_schedule_c_awards.csv,660,initiative,132946970,275000,blank_initiative,council_disclosure,ein+amount,,Supportive Alternatives to Violent Encounters (SAVE)
data/fy23/schedule_c/fy23_schedule_c_awards.csv,661,initiative,133193119,275000,blank_initiative,council_disclosure,ein+amount,,Supportive Alternatives to Violent Encounters (SAVE)
data/fy23/schedule_c/fy23_schedule_c_awards.csv,664,,111904261,438114,split_org_name,council_disclosure,ein+amount,Public Library,Brooklyn Public Library
data/fy23/schedule_c/fy23_schedule_c_awards.csv,676,,136400434,438114,split_org_name,council_disclosure,ein+amount,Borough Public Library,Queens Borough Public Library
data/fy23/schedule_c/fy23_schedule_c_awards.csv,734,initiative,133622107,50000,blank_initiative,council_disclosure,ein+amount,,Food Access and Benefits
data/fy23/schedule_c/fy23_schedule_c_awards.csv,735,initiative,133127972,59000,blank_initiative,council_disclosure,ein+amount,,Food Access and Benefits
data/fy23/schedule_c/fy23_schedule_c_awards.csv,736,initiative,133234441,50000,blank_initiative,council_disclosure,ein+amount,,Food Access and Benefits
data/fy23/schedule_c/fy23_schedule_c_awards.csv,737,initiative,113615625,50000,blank_initiative,council_disclosure,ein+amount,,Food Access and Benefits
data/fy23/schedule_c/fy23_schedule_c_awards.csv,738,initiative,113632920,50000,blank_initiative,council_disclosure,ein+amount,,Food Access and Benefits
data/fy23/schedule_c/fy23_schedule_c_awards.csv,739,initiative,861096987,50000,blank_initiative,council_disclosure,ein+amount,,Food Access and Benefits
data/fy23/schedule_c/fy23_schedule_c_awards.csv,880,initiative,131988190,1000000,blank_initiative,council_disclosure,ein+amount,,CUNY Research Institutes
data/fy23/schedule_c/fy23_schedule_c_awards.csv,881,initiative,131988190,1000000,blank_initiative,council_disclosure,ein+amount,,CUNY Research Institutes
data/fy23/schedule_c/fy23_schedule_c_awards.csv,882,initiative,131988190,1000000,blank_initiative,council_disclosure,ein+amount,,CUNY Research Institutes
data/fy23/schedule_c/fy23_schedule_c_awards.csv,883,initiative,131988190,1000000,blank_initiative,council_disclosure,ein+amount,,CUNY Research Institutes
data/fy23/schedule_c/fy23_schedule_c_awards.csv,884,initiative,131988190,250000,blank_initiative,council_disclosure,ein+amount,,CUNY Research Institutes
data/fy23/schedule_c/fy23_schedule_c_awards.csv,906,initiative,113580935,51850,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,907,initiative,132851988,28986,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,908,initiative,831441257,48220,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,909,initiative,831441257,133766,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,910,initiative,132564241,25270,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,911,initiative,132564241,3716,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,912,initiative,141719016,21300,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,913,initiative,141719016,120700,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,914,initiative,112475743,32920,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,915,initiative,112475743,47066,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,916,initiative,131893908,28987,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,917,initiative,132915659,32920,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,918,initiative,132915659,47066,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,919,initiative,112382250,28986,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,920,initiative,112412584,45070,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,921,initiative,112412584,115916,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,922,initiative,510141489,34420,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,923,initiative,510141489,55566,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,924,initiative,133317188,28986,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,925,,135562989,28986,split_org_name,council_disclosure,ein+amount,Guild,Hudson Guild
data/fy23/schedule_c/fy23_schedule_c_awards.csv,926,initiative,112665181,51000,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,927,initiative,132600199,28986,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,928,initiative,132600199,61000,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,929,initiative,131628180,28986,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,930,initiative,133385032,71000,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,933,initiative,471717438,28987,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,934,initiative,471169779,28987,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,935,initiative,471169779,193000,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,936,initiative,237398279,28987,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,937,initiative,237398279,183000,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,938,initiative,133110811,28987,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,939,initiative,133110811,61000,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,940,initiative,113059958,51000,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,941,initiative,132972415,122000,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,942,initiative,132974137,54257,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,943,initiative,132974137,61000,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,944,initiative,112451752,61000,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,945,,112375583,28987,split_org_name,council_disclosure,ein+amount,"Community House, Inc.","Queens Community House, Inc."
data/fy23/schedule_c/fy23_schedule_c_awards.csv,946,,112375583,51000,split_org_name,council_disclosure,ein+amount,"Community House, Inc.","Queens Community House, Inc."
data/fy23/schedule_c/fy23_schedule_c_awards.csv,947,initiative,111817497,28987,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,948,initiative,112453853,61000,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,949,initiative,112268359,28987,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,950,initiative,112268359,61000,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,951,initiative,510192170,61000,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,952,initiative,131943516,28987,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,953,initiative,132735378,28987,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,954,initiative,133442022,61000,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,955,initiative,132941841,28987,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,956,initiative,132941841,71000,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,958,initiative,132926433,28987,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,959,initiative,112435565,28987,blank_initiative,council_disclosure,ein+amount,,Community Housing Preservation Strategies
data/fy23/schedule_c/fy23_schedule_c_awards.csv,976,,132605599,25000,split_org_name,council_disclosure,ein+amount,Legal Services Corporation A,Brooklyn Legal Services Corporation A
data/fy23/schedule_c/fy23_schedule_c_awards.csv,977,,132605605,80000,split_org_name,council_disclosure,ein+amount,"Legal Services, Inc.","Brooklyn Legal Services, Inc."
data/fy23/schedule_c/fy23_schedule_c_awards.csv,992,,132605604,100000,split_org_name,council_disclosure,ein+amount,Legal Services Corporation,Queens Legal Services Corporation
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1003,initiative,133572287,60505,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1004,initiative,132739694,91755,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1005,initiative,111733454,60505,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1006,initiative,274599610,12505,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1007,initiative,132655001,75000,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1008,initiative,132655001,60000,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1009,initiative,133273402,123005,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1010,initiative,237348989,35505,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1011,initiative,113344389,60505,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1012,initiative,113561651,173005,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1013,initiative,131740114,91755,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1014,initiative,133957095,60505,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1015,initiative,132860703,435504,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1016,initiative,133505428,373004,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1017,initiative,133193119,91754,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1018,initiative,131624182,248005,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1019,initiative,113632920,23005,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1020,initiative,237360305,60504,blank_initiative,council_disclosure,ein+amount,,Immigrant Health Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1025,,113065859,25000,split_org_name,council_disclosure,ein+amount,"Chinese-American Association, Inc.","Brooklyn Chinese-American Association, Inc."
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1026,,113305406,20000,split_org_name,council_disclosure,ein+amount,Defender Services,Brooklyn Defender Services
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1052,,113305406,5533333,split_org_name,council_disclosure,ein+amount,Defender Services,Brooklyn Defender Services
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1055,organization,136127348,540000,truncated_org_name,council_disclosure,ein+amount,Door,"Door - A Center of Alternatives, Inc., The"
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1061,,113305406,650000,split_org_name,council_disclosure,ein+amount,Defender Services,Brooklyn Defender Services
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1080,,132613958,150000,split_org_name,council_disclosure,ein+amount,Legal Services,Manhattan Legal Services
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1104,initiative,133149298,100000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1105,initiative,135562308,55000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1106,initiative,812958000,30000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1107,initiative,135596746,25000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1108,initiative,135596746,50000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1109,initiative,116078704,108263,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1110,initiative,133128315,25000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1111,initiative,112642641,50000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1112,initiative,112482974,199970,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1113,initiative,135600422,124187,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1114,initiative,112594790,200938,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1115,initiative,113071518,138442,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1116,organization,113503085,104916,truncated_org_name,council_disclosure,ein+amount,Shema Kolainu,Shema Kolainu - Hear Our Voices
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1116,initiative,113503085,104916,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1117,initiative,131740041,113136,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1118,initiative,113070228,105046,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1119,initiative,133183344,115465,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1120,initiative,136216919,100000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1121,initiative,133636555,10000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1122,initiative,135654532,30000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1123,initiative,135562374,25000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1124,initiative,263373908,55000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1125,initiative,112030172,145000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1127,,111532426,65000,split_org_name,council_disclosure,ein+amount,Queens Conservatory of Music,Brooklyn Queens Conservatory of Music
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1128,initiative,133593885,35000,blank_initiative,council_disclosure,ein+amount,,Children Under Five
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1129,initiative,135598710,85000,blank_initiative,council_disclosure,ein+amount,,Children Under Five
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1130,initiative,135562204,85000,blank_initiative,council_disclosure,ein+amount,,Children Under Five
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1196,,135562989,100000,split_org_name,council_disclosure,ein+amount,Guild,Hudson Guild
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1202,,112375583,80384,split_org_name,council_disclosure,ein+amount,"Community House, Inc.","Queens Community House, Inc."
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1211,organization,112730462,100000,truncated_org_name,council_disclosure,ein+amount,Spanish Speaking Elderly Council,Spanish Speaking Elderly Council - RAICES
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1239,organization,383652741,50000,truncated_org_name,council_disclosure,ein+amount,DRUM,"DRUM - Desis Rising Up and Moving, Inc."
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1281,,237172152,134000,split_org_name,council_disclosure,ein+amount,"Jewish Community Council, Inc.","Queens Jewish Community Council, Inc."
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1295,,113065859,150000,split_org_name,council_disclosure,ein+amount,"Chinese-American Association, Inc.","Brooklyn Chinese-American Association, Inc."
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1318,,112145956,351590,split_org_name,council_disclosure,ein+amount,"Alliance, Inc.","Brooklyn Alliance, Inc."
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1323,,134016593,155559,split_org_name,council_disclosure,ein+amount,Chamber of Commerce Foundation,Manhattan Chamber of Commerce Foundation
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1326,,112436149,86000,split_org_name,council_disclosure,ein+amount,Economic Development Corporation,Queens Economic Development Corporation
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1327,initiative,510192170,47933,blank_initiative,council_disclosure,ein+amount,,Chamber on the Go and Small Business Assistance
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1328,initiative,237360305,47933,blank_initiative,council_disclosure,ein+amount,,Chamber on the Go and Small Business Assistance
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1329,initiative,133442022,121862,blank_initiative,council_disclosure,ein+amount,,Chamber on the Go and Small Business Assistance
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1330,initiative,861096987,125000,blank_initiative,council_disclosure,ein+amount,,Construction Site Safety Training
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1331,initiative,030553092,125000,blank_initiative,council_disclosure,ein+amount,,Construction Site Safety Training
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1332,initiative,113560625,125000,blank_initiative,council_disclosure,ein+amount,,Construction Site Safety Training
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1333,initiative,133255591,125000,blank_initiative,council_disclosure,ein+amount,,Construction Site Safety Training
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1334,,472787706,125000,split_org_name,council_disclosure,ein+amount,"Community Job Center, Inc.","Staten Island Community Job Center, Inc."
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1335,initiative,042261109,125000,blank_initiative,council_disclosure,ein+amount,,Construction Site Safety Training
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1336,initiative,472048750,125000,blank_initiative,council_disclosure,ein+amount,,Construction Site Safety Training
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1337,initiative,113560625,1015000,blank_initiative,council_disclosure,ein+amount,,Day Laborer Workforce Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1338,initiative,133255591,615000,blank_initiative,council_disclosure,ein+amount,,Day Laborer Workforce Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1339,initiative,042261109,1015000,blank_initiative,council_disclosure,ein+amount,,Day Laborer Workforce Initiative
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1354,,112436149,80395,split_org_name,council_disclosure,ein+amount,Economic Development Corporation,Queens Economic Development Corporation
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1369,,112145956,125000,split_org_name,council_disclosure,ein+amount,"Alliance, Inc.","Brooklyn Alliance, Inc."
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1371,,134016593,125000,split_org_name,council_disclosure,ein+amount,Chamber of Commerce Foundation,Manhattan Chamber of Commerce Foundation
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1373,,134069282,62500,split_org_name,council_disclosure,ein+amount,"Chamber of Commerce Foundation, Inc.","Staten Island Chamber of Commerce Foundation, Inc."
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1377,initiative,010873188,50000,blank_initiative,council_disclosure,ein+amount,,Afterschool Enrichment Initiative
