file,line,fiscal_year,ein,organization,our_amount,verdict,nearest_disclosure_amount,delta,belongs_to_ein,org_text_merged
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1558,2021,136400434,Department of Small Business Services.,82769,unconfirmed,85000,-2231,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1559,2021,371443165,"New Bronx Chamber of Commerce, The",43733,unconfirmed,46109,-2376,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1560,2021,141845651,"New York Women's Chamber of Commerce, Inc.",85000,unconfirmed,89619,-4619,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1561,2021,112436149,Economic Development Corporation,68336,unconfirmed,72049,-3713,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1562,2021,237360305,"Urban Health Plan, Inc.",75526,unconfirmed,79630,-4104,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1563,2021,821902677,"NYC MWBE Alliance, Inc.",17000,ein_absent,,,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1564,2021,133046424,West Brighton Community Local Development Corporation,62110,unconfirmed,65485,-3375,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1716,2021,133442022,Urban Justice Center,100000,unconfirmed,81902,18098,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1723,2021,136400434,City University of New York,225000,unconfirmed,200000,25000,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1734,2021,113167245,"Arab-American Family Support Center, Inc.",22500,unconfirmed,21500,1000,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1735,2021,111633484,"Edith and Carl Marks Jewish Community House of Bensonhurst, Inc.",45000,unconfirmed,47250,-2250,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1738,2021,133149200,"New York City Gay and Lesbian Anti-Violence Project, Inc.",49500,unconfirmed,51750,-2250,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1739,2021,132946970,"Safe Horizon, Inc.",67500,unconfirmed,69750,-2250,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1740,2021,542177390,Turning Point for Women and Families,40500,unconfirmed,42750,-2250,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1741,2021,133540337,Violence Intervention Program,31500,unconfirmed,33750,-2250,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1742,2021,020539734,Women for Afghan Women,49500,unconfirmed,51750,-2250,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1763,2021,043697166,"Girls for Gender Equity, Inc.",98438,rounding,98437,1,,
data/fy21/schedule_c/fy21_schedule_c_awards.csv,1770,2021,463732667,Latinas on the Verge of Excellence,26437,rounding,26438,-1,,
data/fy22/schedule_c/fy22_appendix_a_aging.csv,169,2022,133140546,"General Chauncey M Hooper Towers Housing Development Fund Co., Inc.",7000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_a_aging.csv,284,2022,237259702,"Maspeth Town Hall, Inc.",15000,unconfirmed,15439,-439,,
data/fy22/schedule_c/fy22_appendix_a_aging.csv,340,2022,133413349,"Penn South Social Services, Inc.",15500,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_a_aging.csv,355,2022,113201956,"Q Kingdom Ministries, Inc.",4000,unconfirmed,10000,-6000,,
data/fy22/schedule_c/fy22_appendix_a_aging.csv,383,2022,010677804,"funds for the R.A.I.N. Tolentine Neighborhood Senior Center will be used for daily operations, supplies, senior programming and trips. Riley Retirees of Dreiser Loop, Inc.",22000,unconfirmed,30000,-8000,,
data/fy22/schedule_c/fy22_appendix_a_aging.csv,406,2022,237406410,"SBH Community Service Network, Inc.",20000,unconfirmed,18000,2000,,
data/fy22/schedule_c/fy22_appendix_a_aging.csv,418,2022,112347331,"Senior Citizens League of Flatbush, Inc.",5000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_a_aging.csv,499,2022,823539502,Yemeni American Merchants Association,8500,unconfirmed,10000,-1500,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,38,2022,133749744,"African Services Committee, Inc.",2500,unconfirmed,3818,-1318,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,134,2022,822712941,Asiyah Women's Center,5000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,241,2022,113444285,"Bobbi and the Strays, Inc.",14000,unconfirmed,7000,7000,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,280,2022,112843233,Brighton Beach District Management Association,10000,unconfirmed,5000,5000,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,317,2022,300156146,"Brooklyn Art Incubator, Inc.",10000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,378,2022,870788860,Brooklyn South Community Emergency Response Team,10000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,386,2022,113306111,"Business Outreach Center Network, Inc.",10000,unconfirmed,7500,2500,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,414,2022,020749266,Carlos Lezama Archives and Caribbean Cultural Center,11000,unconfirmed,5000,6000,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,449,2022,133938080,"Center for Arts Education, Inc.",3000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,450,2022,133938080,"Center for Arts Education, Inc.",3000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,451,2022,810584343,Center for Community Development for New Americans,5000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,492,2022,260854958,Chaverim of Queens,7000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,660,2022,111768294,Corona Spanish Seventh-day Adventist Church,15000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,866,2022,136400434,Department of Youth and Community Development,19300,unconfirmed,20000,-700,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,868,2022,136400434,Department of Youth and Community Development,63000,unconfirmed,65000,-2000,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,874,2022,136400434,Department of Youth and Community Development,14500,unconfirmed,15000,-500,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,882,2022,690210637,District 29Q Community Education Council,10000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,906,2022,900958731,"Dwana Smallwood Performing Arts Center, Inc.",7500,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,981,2022,270992406,Farmers Boulevard Community Development Corporation,10000,unconfirmed,20000,-10000,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1006,2022,133848582,FJC,5000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1043,2022,465128655,Foundation for the Advancement and Rehabilitation of the Marginal,7500,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1054,2022,134122378,Friends of Crotona Park,10000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1055,2022,134122378,Friends of Crotona Park,10000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1161,2022,853545377,Greater Hood Community Development Corporation,10000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1199,2022,274250636,"Harlem Grown, Inc.",5000,unconfirmed,10000,-5000,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1258,2022,263332972,"Hot Bread Kitchen, Ltd.",10000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1310,2022,112626155,Interfaith Medical Center,10000,unconfirmed,48519,-38519,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1378,2022,132664489,"Judson Memorial Church, Inc.",6000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1405,2022,133097905,Kingsbridge-Riverdale-Van Cortlandt Development Corporation,20000,unconfirmed,10000,10000,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1538,2022,136400434,Manhattan Community Board #3,8500,unconfirmed,8965,-465,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1605,2022,273083348,Mevakshai Hashem,5000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1640,2022,133109387,Ave and White Plains Road. Speaker Dinowitz Mosholu Preservation Corporation,25000,unconfirmed,30000,-5000,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1647,2022,261407568,"Moving Mountains, Inc.",10000,unconfirmed,7500,2500,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1679,2022,202659913,"Myrtle Avenue Brooklyn DMA, Inc.",5000,unconfirmed,7000,-2000,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1680,2022,112912570,Myrtle Avenue District Management Association,10000,unconfirmed,15000,-5000,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,1696,2022,383678458,"National September 11 Memorial & Museum at the World Trade Center Foundation, Inc.",2500,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2013,2022,135562308,New York University,25000,unconfirmed,3500,21500,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2020,2022,260687593,Newtown Historical Society,5000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2022,2022,112697931,"NIA Community Services Network, Inc.",46500,unconfirmed,43600,2900,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2145,2022,136643607,Port Richmond High School Boy's Track & Field Team,5000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2146,2022,136643607,Port Richmond High School Boy's Track & Field Team,5000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2268,2022,113146598,"Queens Lesbian and Gay Pride Committee, Inc.",15000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2273,2022,113373180,"Queens Sickle Cell Advocacy Network, Inc.",5000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2274,2022,113373180,"Queens Sickle Cell Advocacy Network, Inc.",15000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2275,2022,113373180,"Miller Queens Sickle Cell Advocacy Network, Inc.",60000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2302,2022,832938159,"Rema 4 Us, Inc.",7000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2358,2022,113457320,"Sacred Music Chorale of Richmond Hill, Inc.",5000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2399,2022,131624178,"Selfhelp Community Services, Inc.",45000,unconfirmed,41000,4000,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2445,2022,133978207,Sociedad Hondurena Activa de New York,20000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2456,2022,473134260,"Soul Summit Music, Inc.",2500,unconfirmed,7500,-5000,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2478,2022,260794276,"Sparks PPD, Inc.",3000,unconfirmed,3500,-500,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2498,2022,133598842,St. Vincent de Paul Residence,10000,unconfirmed,25000,-15000,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2569,2022,111875161,"Temple Sholom of Flatbush, Inc.",3000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2606,2022,474803090,"UA3, INC.",15000,unconfirmed,10000,5000,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2657,2022,131941627,"Vera Institute of Justice, Inc.",95000,unconfirmed,3000,92000,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2698,2022,132950346,Washington Heights and Inwood Development Corporation,3500,unconfirmed,5000,-1500,,
data/fy22/schedule_c/fy22_appendix_b_local.csv,2734,2022,132725423,funding will support neighborhood cleanup initiatives and graffiti removal in Queens. Holden Wildcat Service Corporation,63000,unconfirmed,60000,3000,,
data/fy22/schedule_c/fy22_appendix_c_youth.csv,120,2022,770611633,"Brooklyn Pitbulls Youth Football, Inc.",12000,unconfirmed,9500,2500,,
data/fy22/schedule_c/fy22_appendix_c_youth.csv,139,2022,112778372,"Caribbean American Sports and Cultural Youth Movement (CASYM), Inc.",5000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_c_youth.csv,140,2022,112778372,"funding will be used to support the operational costs of running the program: purchase of equipment such as: steel pans, student tool bags; these bags will contain items such as, pan sticks, writing materials, hand sanitizers and masks. Louis Caribbean American Sports and Cultural Youth Movement (CASYM), Inc.",5000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_c_youth.csv,180,2022,111733454,"Child Center of NY, Inc., The",7000,unconfirmed,5000,2000,,
data/fy22/schedule_c/fy22_appendix_c_youth.csv,229,2022,112880221,"Council For Unity, Inc.",12000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_c_youth.csv,230,2022,112880221,"Council For Unity, Inc.",5000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_c_youth.csv,244,2022,136400434,Department of Youth and Community Development,11500,unconfirmed,12000,-500,,
data/fy22/schedule_c/fy22_appendix_c_youth.csv,250,2022,472288307,"Digital Girl, Inc.",11000,unconfirmed,10000,1000,,
data/fy22/schedule_c/fy22_appendix_c_youth.csv,503,2022,237259702,"Maspeth Town Hall, Inc.",8000,unconfirmed,7500,500,,
data/fy22/schedule_c/fy22_appendix_c_youth.csv,542,2022,133163183,"National Association Of Each One Teach One, Inc.",5000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_c_youth.csv,647,2022,135596811,"Police Athletic League, Inc.",15000,unconfirmed,20000,-5000,,
data/fy22/schedule_c/fy22_appendix_c_youth.csv,688,2022,271109399,"Recess Activities, Inc.",5000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_c_youth.csv,788,2022,111875161,"Temple Sholom of Flatbush, Inc.",5000,ein_absent,,,,
data/fy22/schedule_c/fy22_appendix_c_youth.csv,833,2022,132725423,Wildcat Service Corporation,17000,unconfirmed,20000,-3000,,
data/fy22/schedule_c/fy22_appendix_c_youth.csv,848,2022,112799128,"Young Dancers in Repertory, Inc.",5000,unconfirmed,2837,2163,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,28,2022,851607517,Bronx Connect Development Corporation,10000,ein_absent,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,69,2022,113332491,"Citizens Against Recidivism, Inc.",7500,ein_absent,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,144,2022,853545377,Greater Hood Community Development Corporation,10000,ein_absent,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,203,2022,275282132,"MCCNY Charities, Inc.",5000,unconfirmed,15000,-10000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,206,2022,132738818,Inc.,7500,no_key,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,285,2022,112508370,Southwest Brooklyn Industrial Development Corporation,20000,unconfirmed,15000,5000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,298,2022,112838138,"Turning Point Brooklyn, Inc.",15000,unconfirmed,20000,-5000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,368,2022,900958731,"Dwana Smallwood Performing Arts Center, Inc.",10000,ein_absent,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,440,2022,135660279,"Staten Island Aid for Retarded Children, Inc.",10000,unconfirmed,12000,-2000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,474,2022,136400434,"Department of Youth and Community Development, The",1100000,unconfirmed,1129774,-29774,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,484,2022,113192966,"Long Island Gay and Lesbian Youth, Inc.",750000,ein_absent,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,490,2022,136400434,"Department of Youth and Community Development, The",1000000,unconfirmed,980000,20000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,502,2022,237175609,"EAC, Inc.",1211700,unconfirmed,1211706,-6,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,512,2022,135563028,"Osborne Association, Inc., The",1603868,rounding,1603867,1,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,537,2022,136400434,Mayor’s Office of Criminal Justice,290000,unconfirmed,280000,10000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,551,2022,133212867,"Broadway Housing Communities, Inc.",54683,unconfirmed,64333,-9650,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,555,2022,136400434,Department of Youth and Community Development,1659100,unconfirmed,1500000,159100,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,575,2022,814065685,"Learning & Educational Solutions, Inc.",82000,ein_absent,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,640,2022,135562202,Community Service Society of New York,185000,unconfirmed,164000,21000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,641,2022,112425813,"Jewish Community Council of the Rockaway Peninsula, Inc.",32100,unconfirmed,25000,7100,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,642,2022,237348989,"Korean Community Services of Metropolitan New York, Inc.",32100,unconfirmed,30000,2100,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,643,2022,113192966,"Long Island Gay and Lesbian Youth, Inc.",24300,ein_absent,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,644,2022,113344389,Make the Road New York,24300,unconfirmed,28114,-3814,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,645,2022,132972415,Northern Manhattan Improvement Corporation,32100,unconfirmed,38000,-5900,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,646,2022,133782555,"Northern Manhattan Perinatal Partnership, Inc.",24300,unconfirmed,15000,9300,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,647,2022,112594500,"Polonians Organized to Minister to Our Community, Inc.",24300,unconfirmed,20000,4300,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,648,2022,113632920,South Asian Council for Social Services,24300,unconfirmed,25000,-700,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,649,2022,133442022,Urban Justice Center,24300,unconfirmed,25000,-700,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,650,2022,113099604,Women's Housing and Economic Development Corporation (WHEDco),24300,unconfirmed,25000,-700,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,658,2022,060646594,"American Lung Association of the Northeast, Inc.",78000,ein_absent,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,659,2022,133092676,Harlem Hospital Center,300000,ein_absent,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,764,2022,133678499,New York Harm Reduction Educators,28672,ein_absent,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,779,2022,133254484,"BronxWorks, Inc.",255000,unconfirmed,205000,50000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,793,2022,133020589,Belmont Arthur Avenue Local Development Corporation,25270,unconfirmed,124,25146,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,794,2022,133020590,Belmont Arthur Avenue Local Development Corporation,60350,ein_absent,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,859,2022,133098397,"Neighborhood Housing Services of New York City, Inc.",170000,unconfirmed,200000,-30000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,982,2022,113305406,Defender Services,85000,unconfirmed,38000,47000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1062,2022,133678499,"New York Harm Reduction Educators, Inc.",75000,ein_absent,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1071,2022,132709368,,17000,no_key,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1074,2022,112870465,"Berean Community and Life Center, Inc.",35000,unconfirmed,36389,-1389,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1077,2022,814482839,"Elite Learners, Inc.",120000,unconfirmed,55000,65000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1079,2022,061711370,"Getting Out and Staying Out, Inc.",190600,unconfirmed,180000,10600,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1080,2022,135598710,Good Shepherd Services,40000,unconfirmed,43000,-3000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1086,2022,136400434,Mayor’s Office of Criminal Justice,1000000,unconfirmed,980000,20000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1087,2022,237085239,"New York Center for Interpersonal Development, Inc.",80000,unconfirmed,40000,40000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1091,2022,131860451,"Rising Ground, Inc.",80000,unconfirmed,100000,-20000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1092,2022,132912963,"SCAN-New York Volunteer Parent-Aides Association, Inc.",80000,unconfirmed,80020,-20,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1100,2022,133286250,"New York Asian Women's Center, Inc.",135000,unconfirmed,100000,35000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1191,2022,135562185,"Catholic Charities Community Services, Archdiocese of New York",546203,unconfirmed,590000,-43797,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1217,2022,136400434,Department of Parks and Recreation,514800,unconfirmed,504000,10800,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1282,2022,133911331,"Literacy (LINC), Inc.",100000,unconfirmed,17000,83000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1283,2022,824710754,"Funds will ensure children are ready for school and have the support they need to sustain grade-level reading proficiency in schools throughout the Jamaica area and among seven partner organizations. Louis Little Haiti BK, Inc.",100000,ein_absent,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1297,2022,133030257,"National Institute for Reproductive Health, Inc.",175000,ein_absent,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1323,2022,133413349,"Penn South Social Services, Inc.",30000,ein_absent,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1332,2022,113146598,"Queens Lesbian and Gay Pride Committee, Inc.",20000,ein_absent,,,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1385,2022,131740011,Wildlife Conservation Society,1000000,unconfirmed,350000,650000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1392,2022,311695037,"Funds will support the integration of trauma-informed care and other evidence-based practices and principles into Win services, programs, and policies. Woodlawn Conservancy, Inc.",315729,unconfirmed,10000,305729,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1394,2022,131624228,Young Men's Christian Association of Greater New York,2500000,unconfirmed,3000000,-500000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1409,2022,136400434,City University of New York,225000,unconfirmed,235000,-10000,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1416,2022,133083068,"Community Healthcare Network, Inc.",59850,unconfirmed,63000,-3150,,
data/fy22/schedule_c/fy22_schedule_c_awards.csv,1466,2022,136400434,"Department of Youth and Community Development, The",1421769,unconfirmed,1500000,-78231,,
data/fy23/schedule_c/fy23_appendix_a_aging.csv,269,2023,133740011,"Lifestyles for the Disabled, Inc.",18000,unconfirmed,12500,5500,,
data/fy23/schedule_c/fy23_appendix_a_aging.csv,378,2023,237357997,"Riverdale Senior Services, Inc.",22000,unconfirmed,23000,-1000,,
data/fy23/schedule_c/fy23_appendix_a_aging.csv,397,2023,131624178,"Selfhelp Community Services, Inc.",11000,unconfirmed,10000,1000,,
data/fy23/schedule_c/fy23_appendix_a_aging.csv,402,2023,112301220,"Sephardic Multi Service Senior Citizens Center, Inc.",10000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_a_aging.csv,422,2023,743158439,"Spring Creek Senior Partners, Inc.",7000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,17,2023,474186950,"69th Precinct Community Council, Inc.",7000,unconfirmed,10000,-3000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,20,2023,043784543,"71st Precinct Community Council, Inc.",20000,unconfirmed,10000,10000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,39,2023,133975090,"Agudath Israel of America Community Services, Inc.",9000,unconfirmed,10000,-1000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,158,2023,822712941,"Brannan, Brooklyn, Hanif Asiyah Women's Center",75000,unconfirmed,25000,50000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,219,2023,831536626,"Bed Stuy Alive, Inc.",5000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,239,2023,133733413,"Big Apple Greeter, Inc.",3000,unconfirmed,4000,-1000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,247,2023,272918478,"Billion Oyster Project, Inc.",7000,unconfirmed,5000,2000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,269,2023,134014664,"Bloomfield Conservancy, Inc.",30000,unconfirmed,20000,10000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,306,2023,113100048,"Bridge to Life, Inc., The",10000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,354,2023,112145956,"Brooklyn Alliance, Inc.",35000,unconfirmed,40000,-5000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,359,2023,113071458,"Brooklyn Arts Exchange, Inc.",2500,unconfirmed,2000,500,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,432,2023,237091329,"Camelot of Staten Island, Inc.",15000,unconfirmed,10000,5000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,451,2023,300541031,"Carlton Locksley Bennett Foundation, Inc.",5000,unconfirmed,10000,-5000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,498,2023,133626127,"Central Family Life Center, Inc., The",5000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,530,2023,462148352,"CHAZAQ Organization USA, Inc.",15000,unconfirmed,14000,1000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,622,2023,455049995,"Civics United for Railroad Environmental Solutions, Inc.",10000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,641,2023,112622003,"Committee for Hispanic Children and Families, Inc., The",30000,unconfirmed,20000,10000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,665,2023,134114145,"Community-Word Project, Inc.",30000,unconfirmed,20000,10000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,730,2023,264572204,"Dances for a Variable Population, Inc.",12000,unconfirmed,13000,-1000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,891,2023,136400434,Department of Sanitation,57000,unconfirmed,56000,1000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,908,2023,136400434,Department of Youth and Community Development,21500,unconfirmed,21250,250,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,909,2023,136400434,Department of Youth and Community Development,42000,unconfirmed,40000,2000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,917,2023,690210637,District 29Q Community Education Council,7500,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,940,2023,200214837,"DUMBO District Management Association, Inc.",5000,unconfirmed,10000,-5000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,952,2023,800612019,"East Flatbush Village, Inc.",20000,unconfirmed,15000,5000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1024,2023,112632404,FDNY Foundation,6000,unconfirmed,5000,1000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1048,2023,270974276,"Women's Flanbwayan Haitian Literacy Project, Inc.",100000,unconfirmed,15000,85000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1101,2023,133073882,"Friends of Blue Heron Park, Inc.",7500,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1119,2023,832274887,"Friends of Verdi Square, Inc.",5000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1130,2023,132612524,"Fund for the City of New York, Inc.",2500,unconfirmed,5000,-2500,,
