Fund,Department,Control Officer,Department ID,Short Title,Link to Website,Department Description,Adopted 2015,Itemized 2015,Adopted 2016,Itemized 2016,Adopted 2017,Itemized 2017,Adopted 2018,Itemized 2018,Adopted 2019,Itemized 2019,Adopted 2020,Itemized 2020,Adopted 2021,Itemized 2021,Adopted 2022,Itemized 2022,Adopted 2023,Itemized 2023,Adopted 2024,Itemized 2024,Adopted 2025,Itemized 2025,Adopted 2026,Itemized 2026,Adopted 2027,Itemized 2027
HIGHER EDUCATION INITIATIVES,Children and Families in NYC Homeless System,DHS,455,Children and Families in NYC Homeless System,,"“Children and Families in NYC Homeless System” — a HIGHER EDUCATION INITIATIVES discretionary initiative administered by DHS. FY2019 adopted: $1,350,000.",0,0,1000000,0,0,0,0,0,1350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIGHER EDUCATION INITIATIVES,Citywide Homeless Prevention Fund,DHS,456,Citywide Homeless Prevention Fund,,"“Citywide Homeless Prevention Fund” — a HIGHER EDUCATION INITIATIVES discretionary initiative administered by DHS. FY2019 adopted: $820,000.",0,0,820000,0,0,0,0,0,820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIGHER EDUCATION INITIATIVES,Community Housing Preservation Strategies,HPD,457,Community Housing Preservation Strategies,,"“Community Housing Preservation Strategies” — a HIGHER EDUCATION INITIATIVES discretionary initiative administered by HPD. FY2017 adopted: $3,651,000.",0,0,0,0,3651000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIGHER EDUCATION INITIATIVES,Confronting Religious and Ethnic Discrimination,CUNY,458,Confronting Religious and Ethnic Discrimination,,"“Confronting Religious and Ethnic Discrimination” — a HIGHER EDUCATION INITIATIVES discretionary initiative administered by CUNY. FY2025 adopted: $500,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0
HIGHER EDUCATION INITIATIVES,Confronting Religious and Ethnic Discrimination at CUNY,CUNY,459,Confronting Religious and Ethnic Discrimination at CUNY,,"“Confronting Religious and Ethnic Discrimination at CUNY” — a HIGHER EDUCATION INITIATIVES discretionary initiative administered by CUNY. FY2026 adopted: $500,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0
HIGHER EDUCATION INITIATIVES,Creative Arts Team (CUNY CAT),CUNY,460,Creative Arts Team (CUNY CAT),,"“Creative Arts Team (CUNY CAT)” — a HIGHER EDUCATION INITIATIVES discretionary initiative administered by CUNY. FY2026 adopted: $400,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,0,400000,0,400000,0,400000,0,0,0
HIGHER EDUCATION INITIATIVES,Financial Empowerment for NYC's Renters,HPD/DCA,461,Financial Empowerment for NYC's Renters,,"“Financial Empowerment for NYC's Renters” — a HIGHER EDUCATION INITIATIVES discretionary initiative administered by HPD/DCA. FY2017 adopted: $450,000.",0,0,0,0,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIGHER EDUCATION INITIATIVES,Foreclosure Buyback Initiative,HPD,462,Foreclosure Buyback Initiative,,"“Foreclosure Buyback Initiative” — a HIGHER EDUCATION INITIATIVES discretionary initiative administered by HPD. FY2017 adopted: $1,000,000.",0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIGHER EDUCATION INITIATIVES,HPD Alternative Enforcement Program (AEP),HPD,463,HPD Alternative Enforcement Program (AEP),,"“HPD Alternative Enforcement Program (AEP)” — a HIGHER EDUCATION INITIATIVES discretionary initiative administered by HPD. FY2017 adopted: $750,000.",0,0,0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIGHER EDUCATION INITIATIVES,HPD Home Loan Program – Project Help,HPD,464,HPD Home Loan Program – Project Help,,"“HPD Home Loan Program – Project Help” — a HIGHER EDUCATION INITIATIVES discretionary initiative administered by HPD. FY2017 adopted: $1,500,000.",0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIGHER EDUCATION INITIATIVES,Housing Information Project,HPD,465,Housing Information Project,,"“Housing Information Project” — a HIGHER EDUCATION INITIATIVES discretionary initiative administered by HPD. FY2017 adopted: $300,000.",0,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIGHER EDUCATION INITIATIVES,Mortgage Foreclosure Prevention Program,HPD,466,Mortgage Foreclosure Prevention Program,,"“Mortgage Foreclosure Prevention Program” — a HIGHER EDUCATION INITIATIVES discretionary initiative administered by HPD. FY2017 adopted: $1,000,000.",0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIGHER EDUCATION INITIATIVES,Peter F. Vallone Academic Scholarship,Multiple agencies,467,Peter F. Vallone Academic Scholarship,,"“Peter F. Vallone Academic Scholarship” — a HIGHER EDUCATION INITIATIVES discretionary initiative administered by Multiple agencies. FY2026 adopted: $16,411,869.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16411869,0,16411869,0,16411869,0,16411869,0,0,0
HIGHER EDUCATION INITIATIVES,Stabilizing NYC,HPD,468,Stabilizing NYC,,"“Stabilizing NYC” — a HIGHER EDUCATION INITIATIVES discretionary initiative administered by HPD. FY2017 adopted: $2,000,000.",0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,1 HPD Community Housing Preservation Strategies,Unspecified agency,469,1 HPD Community Housing Preservation Strategies,,"“1 HPD Community Housing Preservation Strategies” — a HOMELESS SERVICES discretionary initiative administered by Unspecified agency. FY2019 adopted: $3,651,000.",0,0,0,0,0,0,0,0,3651000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,"2 HPD, DCA Financial Empowerment for NYC Renters",Unspecified agency,470,"2 HPD, DCA Financial Empowerment for NYC Renters",,"“2 HPD, DCA Financial Empowerment for NYC Renters” — a HOMELESS SERVICES discretionary initiative administered by Unspecified agency. FY2019 adopted: $450,000.",0,0,0,0,0,0,0,0,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,3 HPD Foreclosure Buyback Initiative,Unspecified agency,471,3 HPD Foreclosure Buyback Initiative,,"“3 HPD Foreclosure Buyback Initiative” — a HOMELESS SERVICES discretionary initiative administered by Unspecified agency. FY2019 adopted: $1,250,000.",0,0,0,0,0,0,0,0,1250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,4 HPD Home Loan Program,Unspecified agency,472,4 HPD Home Loan Program,,"“4 HPD Home Loan Program” — a HOMELESS SERVICES discretionary initiative administered by Unspecified agency. FY2019 adopted: $1,000,000.",0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,5 HPD Housing Court Answers,Unspecified agency,473,5 HPD Housing Court Answers,,"“5 HPD Housing Court Answers” — a HOMELESS SERVICES discretionary initiative administered by Unspecified agency. FY2019 adopted: $650,000.",0,0,0,0,0,0,0,0,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,6 HPD Housing Information Project,Unspecified agency,474,6 HPD Housing Information Project,,"“6 HPD Housing Information Project” — a HOMELESS SERVICES discretionary initiative administered by Unspecified agency. FY2019 adopted: $300,000.",0,0,0,0,0,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,7 HPD Mortgage Foreclosure Prevention Program,Unspecified agency,475,7 HPD Mortgage Foreclosure Prevention Program,,"“7 HPD Mortgage Foreclosure Prevention Program” — a HOMELESS SERVICES discretionary initiative administered by Unspecified agency. FY2019 adopted: $1,000,000.",0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,8 HPD Stabilizing NYC,Unspecified agency,476,8 HPD Stabilizing NYC,,"“8 HPD Stabilizing NYC” — a HOMELESS SERVICES discretionary initiative administered by Unspecified agency. FY2019 adopted: $2,500,000.",0,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,Association for Neighborhood and Housing Development,HPD,477,Association for Neighborhood and Housing Development,,"“Association for Neighborhood and Housing Development” — a HOMELESS SERVICES discretionary initiative administered by HPD. FY2016 adopted: $100,000.",0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,CUNY Citizenship NOW! Program,CUNY,478,CUNY Citizenship NOW! Program,,"“CUNY Citizenship NOW! Program” — a HOMELESS SERVICES discretionary initiative administered by CUNY. FY2017 adopted: $2,000,000.",0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,Children and Families in NYC Homeless System,DHS,479,Children and Families in NYC Homeless System,,"“Children and Families in NYC Homeless System” — a HOMELESS SERVICES discretionary initiative administered by DHS. FY2026 adopted: $1,350,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350000,0,1350000,0,1350000,0,1350000,0,0,0
HOMELESS SERVICES,Citywide Homeless Prevention Fund,DSS/HRA,480,Citywide Homeless Prevention Fund,,"“Citywide Homeless Prevention Fund” — a HOMELESS SERVICES discretionary initiative administered by DSS/HRA. FY2026 adopted: $820,000.",500000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820000,0,820000,0,820000,0,820000,0,0,0
HOMELESS SERVICES,Citywide Task Force on Housing Court,HPD,481,Citywide Task Force on Housing Court,,"“Citywide Task Force on Housing Court” — a HOMELESS SERVICES discretionary initiative administered by HPD. FY2016 adopted: $650,000.",0,0,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,Community Consultant Contracts (CCC),HPD,482,Community Consultant Contracts (CCC),,"“Community Consultant Contracts (CCC)” — a HOMELESS SERVICES discretionary initiative administered by HPD. FY2016 adopted: $1,100,000.",0,0,1100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,Ease Transition in Downsizing in Housing in HPD,HPD,483,Ease Transition in Downsizing in Housing in HPD,,"“Ease Transition in Downsizing in Housing in HPD” — a HOMELESS SERVICES discretionary initiative administered by HPD. FY2016 adopted: $250,000.",0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,Energy Retrofits for Small Buildings,HPD,484,Energy Retrofits for Small Buildings,,"“Energy Retrofits for Small Buildings” — a HOMELESS SERVICES discretionary initiative administered by HPD. FY2016 adopted: $1,000,000.",0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,Foreclosure Buyback Initiative,HPD,485,Foreclosure Buyback Initiative,,"“Foreclosure Buyback Initiative” — a HOMELESS SERVICES discretionary initiative administered by HPD. FY2016 adopted: $1,000,000.",0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,Guaranteed Income Pilot Program,DSS/HRA,486,Guaranteed Income Pilot Program,,"“Guaranteed Income Pilot Program” — a HOMELESS SERVICES discretionary initiative administered by DSS/HRA. FY2025 adopted: $1,500,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,0
HOMELESS SERVICES,Guaranteed Income Program (Formerly Guaranteed Income Pilot Program),DSS/HRA,487,Guaranteed Income Program (Formerly Guaranteed Income Pilot Program),,"“Guaranteed Income Program (Formerly Guaranteed Income Pilot Program)” — a HOMELESS SERVICES discretionary initiative administered by DSS/HRA. FY2026 adopted: $3,000,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0
HOMELESS SERVICES,HPD Alternative Enforcement Program (AEP),HPD,488,HPD Alternative Enforcement Program (AEP),,"“HPD Alternative Enforcement Program (AEP)” — a HOMELESS SERVICES discretionary initiative administered by HPD. FY2016 adopted: $750,000.",0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,HPD Home Loan Program,HPD,489,HPD Home Loan Program,,"“HPD Home Loan Program” — a HOMELESS SERVICES discretionary initiative administered by HPD. FY2016 adopted: $2,000,000.",0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,Housing Preservation Initiative (HPI),HPD,490,Housing Preservation Initiative (HPI),,"“Housing Preservation Initiative (HPI)” — a HOMELESS SERVICES discretionary initiative administered by HPD. FY2016 adopted: $2,450,000.",0,0,2450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,Immigrant Health Initiative,DOHMH,491,Immigrant Health Initiative,,"“Immigrant Health Initiative” — a HOMELESS SERVICES discretionary initiative administered by DOHMH. FY2017 adopted: $1,500,000.",0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,Immigrant Opportunities Initiative,DYCD,492,Immigrant Opportunities Initiative,,"“Immigrant Opportunities Initiative” — a HOMELESS SERVICES discretionary initiative administered by DYCD. FY2017 adopted: $2,600,000.",0,0,0,0,2600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,Mortgage Foreclosure Prevention Program,HPD,493,Mortgage Foreclosure Prevention Program,,"“Mortgage Foreclosure Prevention Program” — a HOMELESS SERVICES discretionary initiative administered by HPD. FY2016 adopted: $1,000,000.",0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,NYCHA Senior Centers,NYCHA,494,NYCHA Senior Centers,,"“NYCHA Senior Centers” — a HOMELESS SERVICES discretionary initiative administered by NYCHA. FY2016 adopted: $3,000,000.",0,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,New York Immigrant Family Unity Project,HRA,495,New York Immigrant Family Unity Project,,"“New York Immigrant Family Unity Project” — a HOMELESS SERVICES discretionary initiative administered by HRA. FY2017 adopted: $6,230,000.",0,0,0,0,6230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,New York Immigrant Population,DYCD,496,New York Immigrant Population,,"“New York Immigrant Population” — a HOMELESS SERVICES discretionary initiative administered by DYCD. FY2017 adopted: $700,000.",0,0,0,0,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,Participatory Budgeting at NYCHA,NYCHA,497,Participatory Budgeting at NYCHA,,"“Participatory Budgeting at NYCHA” — a HOMELESS SERVICES discretionary initiative administered by NYCHA. FY2016 adopted: $375,000.",0,0,375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,Stabilizing NYC,HPD,498,Stabilizing NYC,,"“Stabilizing NYC” — a HOMELESS SERVICES discretionary initiative administered by HPD. FY2016 adopted: $1,250,000.",0,0,1250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,Subsidized Housing Information Project (SHIP),HPD,499,Subsidized Housing Information Project (SHIP),,"“Subsidized Housing Information Project (SHIP)” — a HOMELESS SERVICES discretionary initiative administered by HPD. FY2016 adopted: $300,000.",0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMELESS SERVICES,Unaccompanied Minors and Families,HRA,500,Unaccompanied Minors and Families,,"“Unaccompanied Minors and Families” — a HOMELESS SERVICES discretionary initiative administered by HRA. FY2017 adopted: $500,000.",0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSING,Association for Neighborhood and Housing Development,HPD,501,Association for Neighborhood and Housing Development,,"“Association for Neighborhood and Housing Development” — a HOUSING discretionary initiative administered by HPD. FY2015 adopted: $100,000.",100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSING,CUNY Citizenship NOW! Program,CUNY,502,CUNY Citizenship NOW! Program,,"“CUNY Citizenship NOW! Program” — a HOUSING discretionary initiative administered by CUNY. FY2019 adopted: $2,500,000.",0,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSING,Citywide Task Force on Housing Court,HPD,503,Citywide Task Force on Housing Court,,"“Citywide Task Force on Housing Court” — a HOUSING discretionary initiative administered by HPD. FY2015 adopted: $550,000.",550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSING,Community Consultants,HPD,504,Community Consultants,,"“Community Consultants” — a HOUSING discretionary initiative administered by HPD. FY2015 adopted: $1,000,000.",1000000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSING,Community Housing Preservation Strategies,HPD,505,Community Housing Preservation Strategies,,"“Community Housing Preservation Strategies” — a HOUSING discretionary initiative administered by HPD. FY2026 adopted: $3,651,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3651000,0,3651000,0,3651000,0,3651000,0,0,0
HOUSING,Community Land Trust,HPD,506,Community Land Trust,,"“Community Land Trust” — a HOUSING discretionary initiative administered by HPD. FY2026 adopted: $1,500,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,1228500,1500000,1500000,1500000,1500000,1500000,1401750,0,0
HOUSING,Ease Transition in Downsizing in Housing,HPD,507,Ease Transition in Downsizing in Housing,,"“Ease Transition in Downsizing in Housing” — a HOUSING discretionary initiative administered by HPD. FY2015 adopted: $250,000.",250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSING,Estate Planning and Resolution,HPD,508,Estate Planning and Resolution,,"“Estate Planning and Resolution” — a HOUSING discretionary initiative administered by HPD. FY2025 adopted: $1,000,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0
HOUSING,Estate Planning and Resolution Initiative (EPAR),HPD,509,Estate Planning and Resolution Initiative (EPAR),,"“Estate Planning and Resolution Initiative (EPAR)” — a HOUSING discretionary initiative administered by HPD. FY2026 adopted: $2,000,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,965000,0,0
HOUSING,Financial Empowerment for NYC Renters,Multiple agencies,510,Financial Empowerment for NYC Renters,,"“Financial Empowerment for NYC Renters” — a HOUSING discretionary initiative administered by Multiple agencies. FY2026 adopted: $450,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,0,450000,0,450000,0,450000,0,0,0
HOUSING,Foreclosure Prevention Programs,HPD,511,Foreclosure Prevention Programs,,"“Foreclosure Prevention Programs” — a HOUSING discretionary initiative administered by HPD. FY2026 adopted: $4,150,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4250000,4150000,4150000,0,4150000,4150000,4150000,4150000,0,0
HOUSING,HPD Alternative Enforcement Program,HPD,512,HPD Alternative Enforcement Program,,"“HPD Alternative Enforcement Program” — a HOUSING discretionary initiative administered by HPD. FY2015 adopted: $750,000.",750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSING,Home Loan Program,HPD,513,Home Loan Program,,"“Home Loan Program” — a HOUSING discretionary initiative administered by HPD. FY2026 adopted: $1,800,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,0,0
HOUSING,Housing Court Answers,DSS/HRA,514,Housing Court Answers,,"“Housing Court Answers” — a HOUSING discretionary initiative administered by DSS/HRA. FY2026 adopted: $650,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,650000,650000,650000,650000,650000,650000,650000,0,0
HOUSING,Housing Information Project,HPD,515,Housing Information Project,,"“Housing Information Project” — a HOUSING discretionary initiative administered by HPD. FY2026 adopted: $300,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,300000,300000,300000,300000,300000,300000,300000,0,0
HOUSING,Housing Preservation Initiative,HPD,516,Housing Preservation Initiative,,"“Housing Preservation Initiative” — a HOUSING discretionary initiative administered by HPD. FY2015 adopted: $2,000,000.",2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSING,Immigrant Health Initiative,DOHMH,517,Immigrant Health Initiative,,"“Immigrant Health Initiative” — a HOUSING discretionary initiative administered by DOHMH. FY2019 adopted: $2,000,000.",0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSING,Immigrant Opportunities Initiative,HRA,518,Immigrant Opportunities Initiative,,"“Immigrant Opportunities Initiative” — a HOUSING discretionary initiative administered by HRA. FY2019 adopted: $2,600,000.",0,0,0,0,0,0,0,0,2600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSING,Key to the City,DYCD,519,Key to the City,,"“Key to the City” — a HOUSING discretionary initiative administered by DYCD. FY2019 adopted: $700,000.",0,0,0,0,0,0,0,0,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSING,Legal Information for Families (LIFT),MOCJ,520,Legal Information for Families (LIFT),,"“Legal Information for Families (LIFT)” — a HOUSING discretionary initiative administered by MOCJ. FY2017 adopted: $485,000.",0,0,0,0,485000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSING,Legal Services for Low-Income New Yorkers,Multiple agencies,521,Legal Services for Low-Income New Yorkers,,"“Legal Services for Low-Income New Yorkers” — a HOUSING discretionary initiative administered by Multiple agencies. FY2017 adopted: $5,000,000.",0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
