resolution,chart,ein,conduit_organization,conduit_ein,status
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",113065859,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",131623994,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",113559496,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",112880221,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",133255679,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",861096987,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",134164404,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",133805049,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",133629485,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",135562230,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",112518141,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",132813350,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",136400434,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",132813809,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",200814999,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",133922300,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",133385032,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",237259702,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",133234441,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",112453853,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",113071518,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",111966067,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",132912963,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",202268752,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",112490531,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",131624228,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",131624228,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",131624228,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",134006535,,,Approved
7,"Geriatric Mental Health Initiative EIN Agy # UIA etc.) Status Organization Number Agency Amount (Council, MOC, *",550837964,,,Approved
8,,134185528,,,Approved
8,,131573954,,,Approved
8,,131998814,,,Approved
8,,202538102,,,Approved
8,,132500805,,,Approved
8,,132590805,,,Approved
8,,132612592,,,Approved
8,,132612592,,,Approved
8,,132612532,,,Approved
8,,132612532,,,Approved
8,,112592739,,,Approved
8,,132921483,,,Approved
8,,117169040,,,Approved
8,,135564133,,,Approved
8,,135564133,"Polonians Organized to Minister Our Community (POMOC), inc.",112594500,Approved
8,,112229635,,,Approved
8,,133706059,,,Approved
8,,112608645,,,Approved
8,,112608645,"Metropolitan New York Coordinating Council Jon, Jewish Poverty, Inc.",132738818,Approved
8,,132612592,,,Approved
8,,132612532,,,Approved
8,,131853772,,,Approved
8,,131853772,Jewish Association for Services for the Aged (JASA),132620896,Approved
8,,133263537,,,Approved
8,,133263537,,,Approved
8,,112760065,,,Approved
8,,112760065,,,Approved
8,,112864728,,,Approved
8,,112864728,,,Approved
8,,112864728,,,Approved
8,,112864728,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",132738818,Approved
8,,112864728,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",132738818,Approved
8,,112864728,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",132738818,Approved
8,,112643410,,,Approved
8,,112643410,"Metropolitan New York Coordinating Council on. Jewish Poverty, Inc.",132738818,Approved
8,,112714997,,,Approved
8,,112714997,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",132738818,Approved
8,,132944830,,,Approved
8,,132944830,,,Approved
8,,132944830,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",132738818,Approved
8,,132944830,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",132738818,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",352262561,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",352262561,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",352262651,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",352262651,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",131998814,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",131998814,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",131998814,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",202538102,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",202538102,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",202538102,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",237214095,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",135562191,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",113287922,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",133761446,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",133761446,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",133761446,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",133761446,"Metropolitan New York Coordinating Council on. Jewish Poverty, Inc.",132738818,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",133761446,"Metropolitan New York Coordinating Council on. Jewish Poverty, Inc.",132738818,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",133761446,"Metropolitan New York Coordinating Council on, Jewish Poverty, Inc.",132738818,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",131740011,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",131740011,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",237072915,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",237072915,,,Approved
8,"Youth Discretionary Status (Council, MOC, etc) Member Organization EINI Number Agencv Amount Aav# Fiscal Conduit/Sponsoring Organization Fiscal Conduit EIN UIA",237448611,,,Approved
